0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00012479912841627773,0.0009059663391113282,0.0,0.0,0.0010088037109375,0.0,0.0,0.0
0.00020270645566337585,0.0004664781640625,0.0,0.00141265869140625,0.0,0.0,0.0,0.0
0.0,0.0019139907257080078,-4.9631741333007825e-05,0.0006342327880859375,0.0,0.0,0.0,0.0
0.0,0.0022400223568725588,-0.0023902960940551756,0.0,0.0,0.0,0.000691986083984375,0.0
0.0005346971491821289,0.0012675476074218751,-0.0009012328780337524,0.0013388703860473634,0.0,0.0,0.0,0.0
0.0005191282586212158,0.0,0.0,0.0005430258821047973,7.294073806182862e-05,0.0,0.0,0.0
0.0002733290488284854,0.0010999885559082032,-0.0009057385011359101,0.0,0.0,0.0,0.0,0.0
0.0006016901859490205,0.0012947401252746582,0.0,0.0,0.0,0.0,0.0,0.0
0.0009648954721651383,0.0006387321221702576,0.0,0.0,0.0002293475341796875,0.000155181884765625,0.0,0.0
0.00034580955523376455,0.0016733722884709704,0.0,0.0,0.0,0.0,0.0,0.0
0.0004795791133117676,0.0016354995201762921,-0.0010215783869503784,0.0,0.0,0.0,0.0,0.0
0.0007785719095180513,0.0008555416759735107,0.0,0.0,0.0,0.0,0.0,0.0
0.0007468887558950683,0.0006655560800170898,-0.001177820079650879,0.0,0.0,0.0,0.0,0.0
-0.0005628018143337595,0.001161305160522461,0.0,0.0,0.00010899173812866212,0.0,0.0,0.0
0.00030746459960937503,0.0008115653228759766,-0.0010485335767051697,0.0,7.394572898864747e-05,-0.00022100666358947755,0.0,0.0
0.0002513582154285355,0.001452990520401001,0.0,0.0008590721130371094,0.0,0.0,0.0,0.0
-0.0007750667848702241,0.0018174066747321319,0.0,0.0,0.0,-7.675848027427674e-05,0.0,0.0
0.00016598284847997656,0.0016420560455322267,-0.001810774146059643,0.0,0.0,0.0,0.0,0.0
0.0002609899752754212,0.0008680498319244385,-0.0011513120455169678,0.0,0.0,0.0,0.0,0.0
-0.0001848212314915223,0.0005490875244140625,0.0,0.0,0.0,0.0,0.0,0.0
0.0006293480705261231,0.0007288301109313965,0.0,0.0,0.0,0.0,0.0,0.0
-0.00041662015799484256,0.002311873589878822,0.0,0.0005973052978515625,0.0,0.0,0.0,0.0
9.853029236602785e-05,0.0,-0.00038413204304656753,0.0,-0.00028958956985473635,0.0,0.0,0.0
-5.768342211074829e-05,0.0011787150565357285,-0.000839691162109375,0.0,0.0,0.0,0.0,0.0
0.0005463524254999392,0.00104835111618042,0.0,0.0,0.0,0.0,0.0,0.0
